Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,AI Usage Segment,GPA Change,Risk Profile
105767,STEM,Freshman,3.849,21.05,Debugging/Troubleshooting,Advanced,3,False,10.84,4,Actively_Encouraged,5,4.0,81.49,High,Heavy User (>15 jam/minggu),0.1509999999999998,Risiko Tinggi - Well-being
105768,STEM,Freshman,3.82,5.5,Direct_Answer_Generation,Beginner,2,True,17.64,5,Allowed_With_Citation,3,3.915,91.05,Low,Moderate User (5-15 jam/minggu),0.0950000000000002,Risiko Rendah / Normal
105769,STEM,Senior,3.375,24.43,Ideation,Intermediate,2,True,2.32,7,Allowed_With_Citation,4,3.423,75.8,High,Heavy User (>15 jam/minggu),0.048,Risiko Tinggi - Dependency dan Burnout
105770,Medical,Graduate,3.706,2.12,Debugging/Troubleshooting,Intermediate,3,True,11.09,1,Allowed_With_Citation,4,3.942,80.52,Low,Light User (0-5 jam/minggu),0.2360000000000002,Risiko Rendah / Normal
105771,Business,Freshman,3.498,3.12,Debugging/Troubleshooting,Beginner,3,True,16.85,3,Actively_Encouraged,2,3.567,68.05,Low,Light User (0-5 jam/minggu),0.0689999999999999,Risiko Rendah / Normal
105772,Business,Freshman,3.863,0.13,Ideation,Intermediate,4,True,4.56,1,Strict_Ban,3,3.939,76.96,Medium,Light User (0-5 jam/minggu),0.076,Risiko Rendah / Normal
105773,STEM,Graduate,2.112,28.07,Debugging/Troubleshooting,Beginner,2,True,12.36,8,Allowed_With_Citation,3,2.378,72.7,High,Heavy User (>15 jam/minggu),0.266,Risiko Tinggi - Dependency dan Burnout
105774,Business,Senior,2.996,4.75,Ideation,Advanced,3,False,14.69,5,Allowed_With_Citation,1,3.274,67.94,Medium,Light User (0-5 jam/minggu),0.278,Risiko Rendah / Normal
105775,STEM,Sophomore,3.901,0.68,Ideation,Intermediate,3,False,12.29,2,Allowed_With_Citation,3,4.0,82.88,Medium,Light User (0-5 jam/minggu),0.0990000000000002,Risiko Rendah / Normal
105776,Humanities,Graduate,3.614,2.6,Debugging/Troubleshooting,Beginner,2,True,12.24,3,Actively_Encouraged,4,3.677,86.08,Medium,Light User (0-5 jam/minggu),0.0630000000000001,Risiko Rendah / Normal
105777,Business,Junior,2.485,11.12,Summarizing_Reading,Intermediate,3,False,13.25,1,Allowed_With_Citation,6,2.719,56.88,Medium,Moderate User (5-15 jam/minggu),0.2339999999999999,Risiko Rendah / Normal
105778,STEM,Senior,3.103,4.13,Copywriting/Drafting,Beginner,2,True,5.64,3,Allowed_With_Citation,4,3.126,69.09,Low,Light User (0-5 jam/minggu),0.0229999999999996,Risiko Rendah / Normal
105779,Arts,Senior,2.442,1.56,Debugging/Troubleshooting,Advanced,3,False,14.51,4,Strict_Ban,1,2.687,100.0,Low,Light User (0-5 jam/minggu),0.2449999999999996,Risiko Rendah / Normal
105780,STEM,Sophomore,3.46,2.06,Debugging/Troubleshooting,Intermediate,4,False,18.0,1,Allowed_With_Citation,1,3.775,65.55,Low,Light User (0-5 jam/minggu),0.3149999999999999,Risiko Rendah / Normal
105781,Business,Junior,3.243,9.03,Debugging/Troubleshooting,Advanced,5,True,25.03,5,Strict_Ban,2,3.988,82.42,Low,Moderate User (5-15 jam/minggu),0.7450000000000001,Risiko Rendah / Normal
105782,Humanities,Freshman,3.615,6.65,Debugging/Troubleshooting,Beginner,2,True,5.24,4,Allowed_With_Citation,2,3.658,57.62,Medium,Moderate User (5-15 jam/minggu),0.0429999999999997,Risiko Rendah / Normal
105783,Business,Junior,3.608,7.34,Copywriting/Drafting,Beginner,3,False,3.9,4,Actively_Encouraged,7,3.922,64.82,Medium,Moderate User (5-15 jam/minggu),0.314,Risiko Rendah / Normal
105784,STEM,Freshman,3.392,8.52,Summarizing_Reading,Advanced,4,True,13.6,3,Allowed_With_Citation,4,3.657,95.07,Medium,Moderate User (5-15 jam/minggu),0.2650000000000001,Risiko Rendah / Normal
105785,STEM,Sophomore,3.158,40.0,Direct_Answer_Generation,Intermediate,2,False,9.14,8,Allowed_With_Citation,5,2.728,65.18,High,Heavy User (>15 jam/minggu),-0.4299999999999997,Risiko Tinggi - Dependency dan Burnout
105786,Medical,Sophomore,3.494,2.28,Summarizing_Reading,Beginner,1,True,9.73,4,Allowed_With_Citation,2,3.657,71.15,Medium,Light User (0-5 jam/minggu),0.1629999999999998,Risiko Rendah / Normal
105787,STEM,Sophomore,2.893,40.0,Summarizing_Reading,Intermediate,3,False,9.45,8,Strict_Ban,10,3.039,66.3,High,Heavy User (>15 jam/minggu),0.1460000000000003,Risiko Tinggi - Dependency dan Burnout
105788,Arts,Freshman,3.385,1.06,Copywriting/Drafting,Intermediate,2,False,10.69,1,Strict_Ban,1,3.54,72.65,Low,Light User (0-5 jam/minggu),0.1550000000000002,Risiko Rendah / Normal
105789,Medical,Senior,3.327,9.61,Debugging/Troubleshooting,Advanced,3,False,2.79,3,Allowed_With_Citation,1,3.695,74.48,High,Moderate User (5-15 jam/minggu),0.3679999999999999,Risiko Tinggi - Well-being
105790,STEM,Junior,3.31,1.07,Debugging/Troubleshooting,Intermediate,3,False,9.95,2,Allowed_With_Citation,3,3.498,81.91,Low,Light User (0-5 jam/minggu),0.1880000000000001,Risiko Rendah / Normal
105791,STEM,Senior,3.886,6.52,Debugging/Troubleshooting,Advanced,3,True,15.43,5,Allowed_With_Citation,3,4.0,72.76,Medium,Moderate User (5-15 jam/minggu),0.1139999999999998,Risiko Rendah / Normal
105792,Business,Senior,2.763,0.8,Direct_Answer_Generation,Advanced,5,False,14.12,5,Allowed_With_Citation,5,2.847,77.37,High,Light User (0-5 jam/minggu),0.084,Risiko Tinggi - Well-being
105793,Medical,Freshman,3.346,9.21,Summarizing_Reading,Intermediate,5,True,10.7,4,Allowed_With_Citation,7,3.307,100.0,Low,Moderate User (5-15 jam/minggu),-0.0390000000000001,Risiko Rendah / Normal
105794,Medical,Junior,3.246,0.89,Debugging/Troubleshooting,Intermediate,3,False,7.74,2,Strict_Ban,3,3.27,68.92,Medium,Light User (0-5 jam/minggu),0.024,Risiko Rendah / Normal
105795,Business,Senior,2.883,17.15,Ideation,Intermediate,4,True,4.95,5,Allowed_With_Citation,5,3.262,76.04,High,Heavy User (>15 jam/minggu),0.379,Risiko Tinggi - Well-being
105796,Arts,Junior,3.068,0.33,Copywriting/Drafting,Intermediate,4,False,16.65,2,Actively_Encouraged,5,3.483,68.17,Low,Light User (0-5 jam/minggu),0.415,Risiko Rendah / Normal
105797,STEM,Graduate,3.109,23.96,Summarizing_Reading,Beginner,2,True,7.01,8,Allowed_With_Citation,6,3.557,76.97,High,Heavy User (>15 jam/minggu),0.4479999999999999,Risiko Tinggi - Dependency dan Burnout
105798,Medical,Junior,3.136,29.56,Copywriting/Drafting,Advanced,5,True,14.71,7,Allowed_With_Citation,6,3.625,92.63,High,Heavy User (>15 jam/minggu),0.4889999999999999,Risiko Tinggi - Dependency dan Burnout
105799,Medical,Junior,3.132,2.57,Summarizing_Reading,Beginner,1,False,12.35,4,Actively_Encouraged,2,3.372,87.09,Medium,Light User (0-5 jam/minggu),0.2399999999999997,Risiko Rendah / Normal
105800,STEM,Senior,3.567,12.96,Debugging/Troubleshooting,Beginner,2,False,11.62,3,Allowed_With_Citation,3,3.823,87.41,Low,Moderate User (5-15 jam/minggu),0.2559999999999998,Risiko Rendah / Normal
105801,STEM,Freshman,3.457,0.13,Ideation,Intermediate,3,False,15.13,3,Actively_Encouraged,5,3.991,75.41,Low,Light User (0-5 jam/minggu),0.5340000000000003,Risiko Rendah / Normal
105802,STEM,Junior,2.597,5.65,Debugging/Troubleshooting,Beginner,2,False,14.03,4,Allowed_With_Citation,6,2.703,69.39,Medium,Moderate User (5-15 jam/minggu),0.1059999999999998,Risiko Rendah / Normal
105803,STEM,Freshman,3.295,11.07,Copywriting/Drafting,Intermediate,4,False,6.68,6,Actively_Encouraged,7,3.327,70.14,Medium,Moderate User (5-15 jam/minggu),0.032,Risiko Rendah / Normal
105804,Arts,Sophomore,3.331,1.46,Copywriting/Drafting,Beginner,1,True,10.04,1,Strict_Ban,5,3.274,83.5,High,Light User (0-5 jam/minggu),-0.0569999999999999,Risiko Tinggi - Well-being
105805,Humanities,Freshman,3.78,9.51,Copywriting/Drafting,Beginner,3,True,4.39,4,Allowed_With_Citation,4,3.807,58.06,Low,Moderate User (5-15 jam/minggu),0.0270000000000001,Risiko Rendah / Normal
105806,STEM,Junior,2.871,30.04,Summarizing_Reading,Intermediate,3,True,13.48,7,Actively_Encouraged,6,3.355,65.66,High,Heavy User (>15 jam/minggu),0.484,Risiko Tinggi - Dependency dan Burnout
105807,Humanities,Senior,3.579,0.7,Summarizing_Reading,Beginner,2,False,4.03,3,Actively_Encouraged,3,3.623,74.9,Medium,Light User (0-5 jam/minggu),0.044,Risiko Rendah / Normal
105808,Medical,Freshman,2.885,2.97,Ideation,Intermediate,2,False,12.51,3,Actively_Encouraged,7,3.215,95.61,Low,Light User (0-5 jam/minggu),0.33,Risiko Rendah / Normal
105809,Business,Senior,3.399,2.6,Ideation,Beginner,2,True,8.69,5,Allowed_With_Citation,5,3.486,84.75,Medium,Light User (0-5 jam/minggu),0.0870000000000001,Risiko Rendah / Normal
105810,Humanities,Freshman,2.581,14.31,Copywriting/Drafting,Beginner,1,False,15.44,4,Strict_Ban,5,2.644,42.55,Medium,Moderate User (5-15 jam/minggu),0.0630000000000001,Risiko Rendah / Normal
105811,STEM,Freshman,2.959,1.34,Ideation,Advanced,4,True,13.11,2,Allowed_With_Citation,6,3.102,65.96,Medium,Light User (0-5 jam/minggu),0.1429999999999998,Risiko Rendah / Normal
105812,Medical,Graduate,3.57,14.48,Copywriting/Drafting,Beginner,1,False,12.82,3,Allowed_With_Citation,1,3.792,81.95,Low,Moderate User (5-15 jam/minggu),0.2219999999999999,Risiko Rendah / Normal
105813,Arts,Freshman,3.474,0.09,Debugging/Troubleshooting,Advanced,4,False,16.09,2,Actively_Encouraged,3,4.0,70.38,Low,Light User (0-5 jam/minggu),0.5259999999999998,Risiko Rendah / Normal
105814,STEM,Freshman,2.977,1.07,Debugging/Troubleshooting,Beginner,3,False,16.1,1,Strict_Ban,5,3.02,70.96,Medium,Light User (0-5 jam/minggu),0.0430000000000001,Risiko Rendah / Normal
105815,STEM,Freshman,2.761,3.27,Copywriting/Drafting,Advanced,4,True,3.44,3,Allowed_With_Citation,2,2.886,66.96,High,Light User (0-5 jam/minggu),0.125,Risiko Tinggi - Well-being
105816,STEM,Sophomore,3.773,36.22,Summarizing_Reading,Intermediate,3,False,6.62,10,Allowed_With_Citation,8,3.91,86.08,Medium,Heavy User (>15 jam/minggu),0.137,Risiko Tinggi - Well-being
105817,STEM,Sophomore,3.864,12.47,Copywriting/Drafting,Beginner,2,False,10.86,3,Allowed_With_Citation,2,3.912,64.9,High,Moderate User (5-15 jam/minggu),0.048,Risiko Tinggi - Well-being
105818,Business,Freshman,3.804,2.44,Copywriting/Drafting,Intermediate,5,True,11.75,1,Allowed_With_Citation,7,4.0,71.16,Low,Light User (0-5 jam/minggu),0.1960000000000001,Risiko Rendah / Normal
105819,Medical,Junior,3.144,2.1,Summarizing_Reading,Intermediate,1,False,10.81,1,Allowed_With_Citation,2,3.46,75.61,Medium,Light User (0-5 jam/minggu),0.3159999999999998,Risiko Rendah / Normal
105820,Humanities,Sophomore,3.229,6.29,Ideation,Beginner,2,False,8.56,2,Allowed_With_Citation,6,3.228,68.1,Medium,Moderate User (5-15 jam/minggu),-0.0009999999999998,Risiko Rendah / Normal
105821,Arts,Junior,2.801,36.0,Ideation,Intermediate,3,True,8.2,8,Actively_Encouraged,9,2.821,69.83,High,Heavy User (>15 jam/minggu),0.02,Risiko Tinggi - Dependency dan Burnout
105822,Humanities,Graduate,2.762,1.52,Copywriting/Drafting,Intermediate,1,False,6.93,1,Allowed_With_Citation,5,2.928,86.95,Low,Light User (0-5 jam/minggu),0.1659999999999999,Risiko Rendah / Normal
105823,Business,Sophomore,3.825,0.77,Ideation,Beginner,2,False,15.76,4,Actively_Encouraged,2,4.0,72.03,Medium,Light User (0-5 jam/minggu),0.1749999999999998,Risiko Rendah / Normal
105824,Business,Junior,3.411,3.13,Ideation,Intermediate,3,False,11.55,1,Allowed_With_Citation,1,3.7,70.8,Low,Light User (0-5 jam/minggu),0.2890000000000001,Risiko Rendah / Normal
105825,STEM,Sophomore,3.162,4.9,Ideation,Intermediate,4,False,21.92,2,Actively_Encouraged,3,3.32,48.69,Medium,Light User (0-5 jam/minggu),0.1579999999999999,Risiko Rendah / Normal
105826,Humanities,Freshman,3.059,3.43,Direct_Answer_Generation,Intermediate,4,False,8.81,1,Actively_Encouraged,6,3.374,57.82,Low,Light User (0-5 jam/minggu),0.3149999999999999,Risiko Rendah / Normal
105827,Business,Senior,3.173,1.11,Ideation,Advanced,4,False,13.05,3,Allowed_With_Citation,2,3.514,76.89,Low,Light User (0-5 jam/minggu),0.3409999999999997,Risiko Rendah / Normal
105828,STEM,Junior,2.886,6.25,Debugging/Troubleshooting,Intermediate,1,False,8.22,3,Allowed_With_Citation,2,2.882,65.34,Medium,Moderate User (5-15 jam/minggu),-0.004,Risiko Rendah / Normal
105829,Humanities,Freshman,3.531,3.9,Copywriting/Drafting,Advanced,4,False,12.69,3,Allowed_With_Citation,3,3.496,81.73,High,Light User (0-5 jam/minggu),-0.0350000000000001,Risiko Tinggi - Well-being
105830,Business,Sophomore,3.045,30.53,Ideation,Advanced,3,False,12.97,4,Actively_Encouraged,4,3.374,76.45,High,Heavy User (>15 jam/minggu),0.3290000000000002,Risiko Tinggi - Well-being
105831,Medical,Sophomore,2.618,11.29,Summarizing_Reading,Beginner,1,True,10.83,3,Actively_Encouraged,3,2.986,95.36,Medium,Moderate User (5-15 jam/minggu),0.3680000000000003,Risiko Rendah / Normal
105832,Humanities,Senior,3.47,6.51,Summarizing_Reading,Intermediate,5,False,17.35,2,Allowed_With_Citation,4,3.85,91.84,Low,Moderate User (5-15 jam/minggu),0.3799999999999999,Risiko Rendah / Normal
105833,Arts,Senior,3.875,0.63,Summarizing_Reading,Beginner,1,True,9.68,5,Allowed_With_Citation,4,4.0,83.17,Medium,Light User (0-5 jam/minggu),0.125,Risiko Rendah / Normal
105834,Humanities,Sophomore,2.516,24.58,Debugging/Troubleshooting,Advanced,4,True,6.43,4,Actively_Encouraged,3,2.681,94.84,High,Heavy User (>15 jam/minggu),0.165,Risiko Tinggi - Well-being
105835,Arts,Freshman,3.162,3.71,Copywriting/Drafting,Advanced,4,False,11.55,3,Allowed_With_Citation,7,3.271,73.29,High,Light User (0-5 jam/minggu),0.1089999999999999,Risiko Tinggi - Well-being
105836,Business,Sophomore,3.768,7.01,Ideation,Beginner,2,False,11.22,2,Allowed_With_Citation,6,3.716,65.99,Low,Moderate User (5-15 jam/minggu),-0.0519999999999996,Risiko Rendah / Normal
105837,Medical,Senior,3.34,0.13,Ideation,Beginner,2,False,13.76,3,Allowed_With_Citation,5,3.573,80.2,Medium,Light User (0-5 jam/minggu),0.2330000000000001,Risiko Rendah / Normal
105838,Humanities,Junior,3.062,10.61,Ideation,Advanced,4,True,8.26,1,Allowed_With_Citation,3,3.403,84.25,Low,Moderate User (5-15 jam/minggu),0.3410000000000002,Risiko Rendah / Normal
105839,Business,Freshman,2.359,8.8,Debugging/Troubleshooting,Advanced,3,False,15.43,5,Strict_Ban,5,2.779,74.68,High,Moderate User (5-15 jam/minggu),0.4199999999999999,Risiko Tinggi - Well-being
105840,Business,Freshman,3.71,1.1,Copywriting/Drafting,Intermediate,4,True,9.29,1,Allowed_With_Citation,1,3.931,69.42,Medium,Light User (0-5 jam/minggu),0.221,Risiko Rendah / Normal
105841,Humanities,Sophomore,2.424,8.48,Ideation,Advanced,4,False,13.52,3,Strict_Ban,5,2.455,86.79,Medium,Moderate User (5-15 jam/minggu),0.0310000000000001,Risiko Rendah / Normal
105842,STEM,Freshman,3.578,9.96,Debugging/Troubleshooting,Intermediate,4,True,18.91,3,Actively_Encouraged,2,3.861,72.98,Low,Moderate User (5-15 jam/minggu),0.2830000000000003,Risiko Rendah / Normal
105843,STEM,Senior,2.397,9.35,Debugging/Troubleshooting,Intermediate,4,True,17.97,5,Actively_Encouraged,6,2.836,80.46,Low,Moderate User (5-15 jam/minggu),0.439,Risiko Rendah / Normal
105844,STEM,Sophomore,3.253,4.12,Ideation,Advanced,3,False,10.84,1,Actively_Encouraged,7,3.517,100.0,Low,Light User (0-5 jam/minggu),0.2639999999999998,Risiko Rendah / Normal
105845,Medical,Graduate,3.149,0.17,Ideation,Beginner,2,True,13.9,1,Allowed_With_Citation,2,3.326,72.19,Medium,Light User (0-5 jam/minggu),0.177,Risiko Rendah / Normal
105846,STEM,Junior,3.462,2.69,Debugging/Troubleshooting,Advanced,3,False,20.44,2,Actively_Encouraged,3,4.0,93.51,Low,Light User (0-5 jam/minggu),0.5379999999999998,Risiko Rendah / Normal
105847,STEM,Sophomore,2.913,2.1,Debugging/Troubleshooting,Intermediate,3,False,6.77,2,Allowed_With_Citation,2,2.922,62.9,Medium,Light User (0-5 jam/minggu),0.0090000000000003,Risiko Rendah / Normal
105848,Business,Junior,3.939,11.28,Ideation,Beginner,2,True,13.45,5,Actively_Encouraged,4,4.0,78.63,Low,Moderate User (5-15 jam/minggu),0.0609999999999999,Risiko Rendah / Normal
105849,Humanities,Sophomore,3.04,4.54,Copywriting/Drafting,Intermediate,2,False,12.2,1,Allowed_With_Citation,1,3.125,76.4,Medium,Light User (0-5 jam/minggu),0.0849999999999999,Risiko Rendah / Normal
105850,Business,Freshman,3.509,8.42,Copywriting/Drafting,Advanced,3,False,4.69,3,Strict_Ban,3,3.643,100.0,Medium,Moderate User (5-15 jam/minggu),0.1339999999999999,Risiko Rendah / Normal
105851,STEM,Graduate,3.409,0.82,Debugging/Troubleshooting,Beginner,2,False,10.78,4,Allowed_With_Citation,5,3.756,79.69,Medium,Light User (0-5 jam/minggu),0.347,Risiko Rendah / Normal
105852,Medical,Junior,3.773,13.64,Summarizing_Reading,Intermediate,5,False,8.89,6,Actively_Encouraged,1,4.0,93.1,Low,Moderate User (5-15 jam/minggu),0.2269999999999998,Risiko Rendah / Normal
105853,Arts,Freshman,3.628,1.49,Copywriting/Drafting,Beginner,1,True,5.93,4,Actively_Encouraged,7,3.425,83.95,Low,Light User (0-5 jam/minggu),-0.2030000000000003,Risiko Rendah / Normal
105854,Arts,Sophomore,3.099,9.39,Copywriting/Drafting,Advanced,4,True,5.53,2,Actively_Encouraged,4,3.362,60.82,Low,Moderate User (5-15 jam/minggu),0.2629999999999999,Risiko Rendah / Normal
105855,Humanities,Freshman,3.794,2.44,Direct_Answer_Generation,Beginner,3,True,8.0,2,Allowed_With_Citation,3,3.9,71.68,Medium,Light User (0-5 jam/minggu),0.1059999999999998,Risiko Rendah / Normal
105856,Arts,Sophomore,3.487,5.01,Copywriting/Drafting,Intermediate,2,True,18.44,1,Actively_Encouraged,6,3.875,74.27,Medium,Moderate User (5-15 jam/minggu),0.3879999999999999,Risiko Rendah / Normal
105857,STEM,Freshman,3.299,11.66,Debugging/Troubleshooting,Intermediate,2,True,1.0,4,Allowed_With_Citation,3,3.361,80.47,Medium,Moderate User (5-15 jam/minggu),0.0620000000000002,Risiko Rendah / Normal
105858,STEM,Sophomore,2.986,17.89,Copywriting/Drafting,Intermediate,3,False,8.13,4,Actively_Encouraged,2,3.166,57.36,Medium,Heavy User (>15 jam/minggu),0.1799999999999997,Risiko Rendah / Normal
105859,STEM,Senior,2.973,9.87,Direct_Answer_Generation,Advanced,3,False,14.6,6,Allowed_With_Citation,4,3.087,90.69,Medium,Moderate User (5-15 jam/minggu),0.1140000000000003,Risiko Rendah / Normal
105860,Business,Senior,3.85,11.57,Ideation,Intermediate,3,True,9.74,2,Allowed_With_Citation,6,4.0,100.0,High,Moderate User (5-15 jam/minggu),0.1499999999999999,Risiko Tinggi - Well-being
105861,Humanities,Sophomore,3.197,16.08,Copywriting/Drafting,Intermediate,3,False,9.52,4,Actively_Encouraged,4,3.59,86.56,Medium,Heavy User (>15 jam/minggu),0.3929999999999998,Risiko Rendah / Normal
105862,Business,Junior,3.454,3.54,Ideation,Intermediate,3,False,19.54,4,Actively_Encouraged,4,3.526,68.6,Low,Light User (0-5 jam/minggu),0.0719999999999996,Risiko Rendah / Normal
105863,STEM,Freshman,3.341,6.63,Debugging/Troubleshooting,Beginner,3,False,14.54,2,Allowed_With_Citation,4,3.693,64.07,Medium,Moderate User (5-15 jam/minggu),0.3519999999999998,Risiko Rendah / Normal
105864,Humanities,Freshman,3.089,12.24,Summarizing_Reading,Intermediate,4,False,10.85,4,Allowed_With_Citation,5,2.857,74.68,Medium,Moderate User (5-15 jam/minggu),-0.2319999999999997,Risiko Rendah / Normal
105865,Business,Junior,3.176,0.29,Debugging/Troubleshooting,Beginner,1,False,12.65,1,Strict_Ban,3,3.494,87.75,Low,Light User (0-5 jam/minggu),0.318,Risiko Rendah / Normal
105866,Humanities,Senior,3.22,13.88,Copywriting/Drafting,Beginner,2,False,6.63,5,Strict_Ban,6,3.556,57.76,Medium,Moderate User (5-15 jam/minggu),0.3359999999999998,Risiko Rendah / Normal
105867,Business,Freshman,3.182,1.55,Ideation,Intermediate,1,True,9.34,1,Allowed_With_Citation,4,3.367,91.03,Low,Light User (0-5 jam/minggu),0.185,Risiko Rendah / Normal
105868,STEM,Sophomore,3.271,9.28,Ideation,Intermediate,3,False,16.76,3,Allowed_With_Citation,5,3.55,67.54,Medium,Moderate User (5-15 jam/minggu),0.2789999999999999,Risiko Rendah / Normal
105869,Arts,Graduate,2.718,4.14,Summarizing_Reading,Beginner,1,False,19.01,4,Strict_Ban,4,3.224,69.4,Medium,Light User (0-5 jam/minggu),0.5060000000000002,Risiko Rendah / Normal
105870,Business,Senior,3.456,3.75,Ideation,Intermediate,3,False,5.38,4,Allowed_With_Citation,5,3.583,57.79,Medium,Light User (0-5 jam/minggu),0.1270000000000002,Risiko Rendah / Normal
105871,STEM,Freshman,3.797,3.69,Summarizing_Reading,Intermediate,4,True,12.64,5,Strict_Ban,1,3.669,79.72,Low,Light User (0-5 jam/minggu),-0.1280000000000001,Risiko Rendah / Normal
105872,STEM,Sophomore,3.479,1.86,Debugging/Troubleshooting,Beginner,1,False,16.28,2,Actively_Encouraged,3,3.677,79.35,Medium,Light User (0-5 jam/minggu),0.1979999999999999,Risiko Rendah / Normal
105873,Business,Graduate,3.04,16.23,Ideation,Beginner,1,False,6.91,4,Allowed_With_Citation,3,3.274,82.02,High,Heavy User (>15 jam/minggu),0.2339999999999999,Risiko Tinggi - Well-being
105874,Arts,Sophomore,3.139,5.16,Direct_Answer_Generation,Beginner,2,False,11.17,4,Allowed_With_Citation,4,3.297,81.23,Medium,Moderate User (5-15 jam/minggu),0.1580000000000003,Risiko Rendah / Normal
105875,Humanities,Junior,2.617,4.16,Copywriting/Drafting,Beginner,3,True,11.79,3,Allowed_With_Citation,3,2.876,82.94,Medium,Light User (0-5 jam/minggu),0.2589999999999999,Risiko Rendah / Normal
105876,STEM,Sophomore,3.792,2.94,Debugging/Troubleshooting,Intermediate,3,False,12.29,1,Actively_Encouraged,2,4.0,85.51,Medium,Light User (0-5 jam/minggu),0.2080000000000001,Risiko Rendah / Normal
